ew_mass,sq_mass,eff,eff_err
150,700,0.0,0.0
150,800,0.0001,0.0001000000629148
150,900,0.0001999999999999,0.0001414214454229
150,1000,0.0003999999999999,0.0001999998708712
150,1100,0.0004999993943132,0.0002236065089826
150,1200,0.0004000019278964,0.0002000010444138
150,1300,0.0004999992513476,0.0002236067151124
150,1400,0.0001,9.999989888509764e-05
150,1500,0.0001,9.999996913320626e-05
150,1600,0.0001,9.999992046140302e-05
150,1700,0.0003,0.0001732051894946
150,1800,0.0002000002135075,0.0001414213089535
150,2000,0.0001,0.0001000000279019
150,2200,0.0001999995840559,0.00014142094777
250,700,0.0001,9.999958518289592e-05
250,800,0.0002,0.0001414213808578
250,900,0.0001999999999999,0.0001414214605233
250,1000,0.0001,9.999983927688618e-05
250,1100,0.0001,9.999976259631348e-05
250,1200,0.0003000003332669,0.0001732051984562
250,1300,0.0001999993169771,0.0001414212862566
250,1400,0.0002000002576647,0.000141421409661
250,1500,0.0007,0.0002645751673348
250,1600,0.0003,0.0001732049130979
250,1700,0.0002333327933123,8.819118372376072e-05
250,1800,0.0001,9.999999680417938e-05
250,2000,0.0,0.0
250,2200,0.0,0.0
400,700,0.0001,0.0001000000038467
400,800,0.0002999995447652,0.0001732052167572
400,1300,0.000300000675494,0.0001732049258412
400,1400,0.0004999983272062,0.0002236065377048
400,1500,0.0002000004908818,0.0001414216097319
400,1800,0.0002999995665998,0.0001732052811906
400,2000,0.0002,0.0001414212284033
400,2200,0.0003000005398024,0.0001732050622285
500,700,0.0001,9.999991169431168e-05
500,800,0.0,0.0
500,900,0.0001999999999999,0.0001414212068502
500,1000,0.0001,9.999981458827844e-05
500,1100,0.0,0.0
500,1200,0.0001,0.0001000000242418
500,1300,0.0001,9.99997306445389e-05
500,1400,0.0003999984276471,0.0001999998843957
500,1500,0.0001,9.999979426823249e-05
500,1600,0.0002999991806367,0.0001732047351114
500,1700,0.0001,0.0001000000122396
500,1800,0.0001,0.0001000000697879
500,2000,0.0003,0.0001732051024489
600,700,0.0,0.0
600,800,0.0003,0.0001732050167265
600,900,0.0,0.0
600,1300,0.0003999986652022,0.0002000000465007
600,1400,0.0003,0.0001732053000069
600,1500,0.0004999985925585,0.0002236058099699
600,1800,0.0001,0.0001000000655794
600,2000,0.0004000007676599,0.0002000001134051
700,700,0.0001,9.999990349364144e-05
700,800,0.0,0.0
700,900,0.0001,0.0001000001109067
700,1000,0.0015,0.0003872983338181
700,1100,0.0,0.0
700,1200,0.0005,0.0002236067126894
700,1300,0.0001999996000639,0.0001414213544275
700,1400,0.0002,0.0001414214847184
700,1500,0.0001,9.999951080387864e-05
700,1600,0.0006999995275843,0.0002645751712631
700,1700,0.0001999999999999,0.0001414213082849
700,1800,0.0003000007133698,0.0001732052192461
700,2000,0.0002000004537349,0.0001414216117971
800,800,0.0,0.0
800,900,0.0001,9.9999985353555e-05
800,1000,0.0001,0.0001000000022405
800,1100,0.0001,9.999983565559976e-05
800,1200,0.0005999979053647,0.0002449487589641
800,1300,0.0001999999999999,0.0001414212966569
800,1400,0.0004,0.0001999999522339
800,1500,0.0002000002081288,0.0001414214809682
800,1600,0.0001,9.999997581590975e-05
800,1700,0.0005,0.0002236068933976
800,1800,0.0,0.0
800,2000,0.0004,0.0001999999236662
900,900,0.0,0.0
900,1000,0.0,0.0
900,1100,0.0001999997009548,0.0001414211326311
900,1200,0.0001999999999999,0.0001414211487519
900,1300,0.0001,0.0001000002767795
900,1400,0.0005000009021686,0.000223607049486
900,1500,0.0002000005117099,0.0001414214781788
900,1600,0.0003999989215112,0.0001999999936819
1000,1000,0.0001,9.999975714571336e-05
1000,1100,0.0001,0.0001000000142136
