ew_mass,sq_mass,eff,eff_err
150,700,0.0,0.0
150,800,0.0001,0.0001
150,900,0.0002,0.0001414213562373
150,1000,0.0005,0.0002236067977499
150,1100,0.0004,0.0002
150,1200,0.0005,0.0002236067977499
150,1300,0.0001,0.0001
150,1400,0.0005,0.0002236067977499
150,1500,0.001,0.0003162277660168
150,1600,0.0012,0.0003464101615137
150,1700,0.0018,0.0004242640687119
150,1800,0.0014,0.0003741657386773
150,2000,0.0025999947294911,0.0005099014345431
150,2200,0.0031000025602293,0.0005567766661983
250,700,0.0001,0.0001
250,800,0.0001,0.0001
250,900,0.0003,0.0001732050807568
250,1000,0.0006,0.0002449489742783
250,1100,0.0004,0.0002
250,1200,0.0007,0.0002645751311064
250,1300,0.0003,0.0001732050807568
250,1400,0.0008,0.0002828427124746
250,1500,0.0014,0.0003741657386773
250,1600,0.0015,0.0003872983346207
250,1700,0.001566665024145,0.0002285217002201
250,1800,0.0015,0.0003872983346207
250,2000,0.0018000029126496,0.0004242644119708
250,2200,0.0028999887406406,0.0005385154353071
400,700,0.0,0.0
400,800,0.0,0.0
400,1300,0.001,0.0003162277660168
400,1400,0.0003,0.0001732050807568
400,1500,0.0007,0.0002645751311064
400,1800,0.0015,0.0003872983346207
400,2000,0.002900005302883,0.0005385169730735
400,2200,0.0038000135103185,0.0006164424961274
500,700,0.0,0.0
500,800,0.0002,0.0001414213562373
500,900,0.0001999999999999,0.0001414213562373
500,1000,0.0006,0.0002449489742783
500,1100,0.0006,0.0002449489742783
500,1200,0.0004,0.0002
500,1300,0.0014,0.0003741657386773
500,1400,0.0009999999999999,0.0003162277660168
500,1500,0.0012,0.0003464101615137
500,1600,0.0008999999999999,0.0003
500,1700,0.0013000021778742,0.000360555429563
500,1800,0.0019999999999999,0.0004472135954999
500,2000,0.0020999979386118,0.0004582573445796
600,700,0.0001,0.0001
600,800,0.0,0.0
600,900,0.0003,0.0001732050807568
600,1300,0.0007,0.0002645751311064
600,1400,0.0003,0.0001732050807568
600,1500,0.0012,0.0003464101615137
600,1800,0.0022000050309402,0.000469042112282
600,2000,0.0022,0.0004690415759823
700,700,0.0001,0.0001
700,800,0.0001999999999999,0.0001414213562373
700,900,0.0001,0.0001
700,1000,0.0,0.0
700,1100,0.0003,0.0001732050807568
700,1200,0.0001,0.0001
700,1300,0.0007,0.0002645751311064
700,1400,0.0005,0.0002236067977499
700,1500,0.0005,0.0002236067977499
700,1600,0.0007999970240973,0.0002828421864038
700,1700,0.0017999979025525,0.0004242638215253
700,1800,0.0015,0.0003872983346207
700,2000,0.0022,0.0004690415759823
800,800,0.0001,0.0001
800,900,0.0001,0.0001
800,1000,0.0001,0.0001
800,1100,0.0005,0.0002236067977499
800,1200,0.0002,0.0001414213562373
800,1300,0.001,0.0003162277660168
800,1400,0.0006,0.0002449489742783
800,1500,0.0006,0.0002449489742783
800,1600,0.0007,0.0002645751311064
800,1700,0.0013999973695632,0.0003741653871703
800,1800,0.0014999999999999,0.0003872983346207
800,2000,0.0016,0.0004
900,900,0.0,0.0
900,1000,0.0,0.0
900,1100,0.0002,0.0001414213562373
900,1200,0.0006,0.0002449489742783
900,1300,0.0006,0.0002449489742783
900,1400,0.0002,0.0001414213562373
900,1500,0.0007,0.0002645751311064
900,1600,0.0006,0.0002449489742783
1000,1000,0.0001,0.0001
1000,1100,0.0001,0.0001
