ew_mass,sq_mass,eff,eff_err
150,700,0.0,0.0
150,800,0.0001,0.0001000000629148
150,900,0.000600000872513,0.0002449493229954
150,1000,0.0005,0.0002236068827825
150,1100,0.0002999993943136,0.0001732048570785
150,1200,0.0006000028918446,0.0002449500637484
150,1300,0.0007999991016175,0.0002828426872084
150,1400,0.0008999995448427,0.000299999610335
150,1500,0.0016,0.000399999468087
150,1600,0.0014999974883343,0.0003872980265701
150,1700,0.0023999985404996,0.0004898979300039
150,1800,0.0020000021350752,0.0004472134459764
150,2000,0.0048999929338814,0.0006999987215787
150,2200,0.0053999925130187,0.0007348459775595
250,700,0.0002999991509159,0.0001732043622722
250,800,0.0005000007644036,0.0002236069673353
250,900,0.0001999999999999,0.0001414214605233
250,1000,0.0,0.0
250,1100,0.0006999978793793,0.0002645738419914
250,1200,0.0007000007776238,0.000264575233156
250,1300,0.0012999989754652,0.0003605550097808
250,1400,0.0017000007729989,0.0004123105170399
250,1500,0.0013,0.0003605550033712
250,1600,0.0020999960726448,0.0004582572289474
250,1700,0.002766654246186,0.0003036796916793
250,1800,0.002699995748537,0.0005196147962197
250,2000,0.0048999887099146,0.0006999997260653
250,2200,0.0058999852478338,0.000768112605107
400,700,0.000200000526934,0.0001414213616779
400,800,0.0002999995447652,0.0001732052167572
400,1300,0.0012999984238459,0.0003605549925502
400,1400,0.0013999986617633,0.0003741649445651
400,1500,0.0012,0.000346410991127
400,1800,0.0028999958104676,0.0005385160058066
400,2000,0.0042999929233556,0.0006557439317395
400,2200,0.0050000107960617,0.0007071080791535
500,700,0.0004999999999999,0.0002236066002921
500,800,0.0006,0.0002449485722347
500,900,0.001,0.0003162276087477
500,1000,0.000599998498859,0.0002449482901241
500,1100,0.0002999992991573,0.0001732049519773
500,1200,0.0003000001779954,0.0001732050312862
500,1300,0.0012999981337769,0.0003605548463391
500,1400,0.0016999992138235,0.0004123097152479
500,1500,0.0020999931491994,0.0004582567689589
500,1600,0.0022999934450941,0.0004795823119383
500,1700,0.0029000039884863,0.0005385170321512
500,1800,0.003000003375548,0.0005477239799047
500,2000,0.0043000108030549,0.0006557441524602
600,700,0.0,0.0
600,800,0.0003,0.0001732050167265
600,900,0.0001,0.0001000000266715
600,1300,0.0009000003336989,0.0002999999305579
600,1400,0.001,0.0003162279155268
600,1500,0.0014999929628017,0.0003872972630666
600,1800,0.0026999964117321,0.000519615238874
600,2000,0.0042000214944827,0.0006480751193005
700,700,0.0001,9.999990349364144e-05
700,800,0.0002999995061239,0.0001732047630587
700,900,0.0002,0.0001414215130833
700,1000,0.0,0.0
700,1100,0.0004,0.0002000002763311
700,1200,0.0006,0.0002449487901916
700,1300,0.0011,0.00033166223366
700,1400,0.0009000023257975,0.0003000003007226
700,1500,0.0007999975006464,0.0002828420650104
700,1600,0.0014000037793219,0.0003741657954677
700,1700,0.0022000050093126,0.000469041238614
700,1800,0.003000007133698,0.0005477229954461
700,2000,0.0041000077135014,0.0006403130583629
800,800,0.0001,9.999977380385347e-05
800,900,0.0,0.0
800,1000,0.000300000157651,0.0001732051563846
800,1100,0.0003000002366623,0.0001732049577878
800,1200,0.0008000006982124,0.0002828423920355
800,1300,0.0008999979663026,0.0002999998089873
800,1400,0.0012000029330239,0.0003464097683592
800,1500,0.0018000008325127,0.0004242635495254
800,1600,0.0015999988222515,0.0003999996865313
800,1700,0.0030999995878368,0.0005567766744439
800,1800,0.0026999965695352,0.0005196148949914
800,2000,0.0025000027078997,0.0005000001758002
900,900,0.0004,0.0001999998605067
900,1000,0.0001,9.9999867277157e-05
900,1100,0.0,0.0
900,1200,0.0007999991268048,0.0002828426344712
900,1300,0.0005000012643601,0.0002236074166478
900,1400,0.0012999981956604,0.0003605550142624
900,1500,0.0016000015351272,0.0003999997311982
900,1600,0.0010999992810078,0.0003316623467868
1000,1000,0.0005999989321194,0.0002449486703805
1000,1100,0.0001,0.0001000000142136
