ew_mass,sq_mass,eff,eff_err
150,700,0.000318725761406,8.518302019922524e-05
150,800,0.000318725761406,8.518302019922524e-05
150,900,0.000318725761406,8.518302019922524e-05
150,1000,0.000318725761406,8.518302019922524e-05
150,1100,0.000318725761406,8.518302019922524e-05
150,1200,0.000318725761406,8.518302019922524e-05
150,1300,0.000318725761406,8.518302019922524e-05
150,1400,0.000318725761406,8.518302019922524e-05
150,1500,0.000318725761406,8.518302019922524e-05
150,1600,0.000318725761406,8.518302019922524e-05
150,1700,0.000318725761406,8.518302019922524e-05
150,1800,0.000318725761406,8.518302019922524e-05
150,2000,0.000318725761406,8.518302019922524e-05
150,2200,0.000318725761406,8.518302019922524e-05
250,700,0.0002442005696806,0.0001726758695072
250,800,0.0002442005696806,0.0001726758695072
250,900,0.0002442005696806,0.0001726758695072
250,1000,0.0002442005696806,0.0001726758695072
250,1100,0.0002442005696806,0.0001726758695072
250,1200,0.0002442005696806,0.0001726758695072
250,1300,0.0002442005696806,0.0001726758695072
250,1400,0.0002442005696806,0.0001726758695072
250,1500,0.0002442005696806,0.0001726758695072
250,1600,0.0002442005696806,0.0001726758695072
250,1700,0.0002442005696806,0.0001726758695072
250,1800,0.0002442005696806,0.0001726758695072
250,2000,0.000244200670955,0.0001726759411188
250,2200,0.000244200670955,0.0001726759411188
400,700,0.0012687111858857,0.0005673854838299
400,800,0.0012687111858857,0.0005673854838299
400,1300,0.0012687111858857,0.0005673854838299
400,1400,0.0012687111858857,0.0005673854838299
400,1500,0.0012687111858857,0.0005673854838299
400,1800,0.0012687111858857,0.0005673854838299
400,2000,0.0012687111858857,0.0005673854838299
400,2200,0.0012687111858857,0.0005673854838299
500,700,0.0005225351067798,0.0002612674789639
500,800,0.0005225351067798,0.0002612674789639
500,900,0.0005225351067798,0.0002612674789639
500,1000,0.0005225351067798,0.0002612674789639
500,1100,0.0005225351067798,0.0002612674789639
500,1200,0.0005225351067798,0.0002612674789639
500,1300,0.0005225351067798,0.0002612674789639
500,1400,0.0005225351067798,0.0002612674789639
500,1500,0.0005225351067798,0.0002612674789639
500,1600,0.0005225351067798,0.0002612674789639
500,1700,0.0005225351067798,0.0002612674789639
500,1800,0.0005225348030332,0.0002612673270903
500,2000,0.0005225348030332,0.0002612673270903
600,700,0.0002642013187025,0.0002642014724313
600,800,0.0002642013187025,0.0002642014724313
600,900,0.0002642013187025,0.0002642014724313
600,1300,0.0002642013187025,0.0002642014724313
600,1400,0.0002642013187025,0.0002642014724313
600,1500,0.0002642013187025,0.0002642014724313
600,1800,0.0002642013187025,0.0002642014724313
600,2000,0.0002642013187025,0.0002642014724313
700,700,0.0005306444000384,0.0002653221474813
700,800,0.0005306444000384,0.0002653221474813
700,900,0.0005306444000384,0.0002653221474813
700,1000,0.0005306444000384,0.0002653221474813
700,1100,0.0005306444000384,0.0002653221474813
700,1200,0.0005306444000384,0.0002653221474813
700,1300,0.0005306444000384,0.0002653221474813
700,1400,0.0005306444000384,0.0002653221474813
700,1500,0.0005306444000384,0.0002653221474813
700,1600,0.0005306444000384,0.0002653221474813
700,1700,0.0005306444000384,0.0002653221474813
700,1800,0.0005306444000384,0.0002653221474813
700,2000,0.0005306444000384,0.0002653221474813
800,800,0.0002669516175584,0.0002669513264137
800,900,0.0002669516175584,0.0002669513264137
800,1000,0.0002669516175584,0.0002669513264137
800,1100,0.0002669516175584,0.0002669513264137
800,1200,0.0002669516175584,0.0002669513264137
800,1300,0.0002669516175584,0.0002669513264137
800,1400,0.0002669516175584,0.0002669513264137
800,1500,0.0002669516175584,0.0002669513264137
800,1600,0.0002669516175584,0.0002669513264137
800,1700,0.0002669516175584,0.0002669513264137
800,1800,0.0002669516175584,0.0002669513264137
800,2000,0.0002669516175584,0.0002669513264137
900,900,0.0010655299365262,0.0005327641014531
900,1000,0.0010655299365262,0.0005327641014531
900,1100,0.0010655299365262,0.0005327641014531
900,1200,0.0010655299365262,0.0005327641014531
900,1300,0.0010655299365262,0.0005327641014531
900,1400,0.0010655299365262,0.0005327641014531
900,1500,0.0010655299365262,0.0005327641014531
900,1600,0.0010655299365262,0.0005327641014531
1000,1000,0.0002685278169745,0.0002685270887046
1000,1100,0.0002685278169745,0.0002685270887046
