ew_mass,sq_mass,eff,eff_err
150,700,0.0004000013333173,0.0002000005555223
150,800,0.0003999999999999,0.0002000000492702
150,900,0.001,0.0003162279654402
150,1000,0.0009,0.0002999999772927
150,1100,0.001,0.0003162273576381
150,1200,0.001100009639482,0.0003316640709191
150,1300,0.0017999991016175,0.0004242639647598
150,1400,0.001899997269051,0.0004358893941939
150,1500,0.0024,0.0004898978926253
150,1600,0.0031999989953252,0.0005656862240233
150,1700,0.0036000014595003,0.0006000001991658
150,1800,0.0040000042701569,0.0006324553205755
150,2000,0.0047999965739979,0.0006928191927754
150,2200,0.0064999979202744,0.0008062245191684
250,700,0.0001999991509159,0.0001414207695972
250,800,0.0009000007644036,0.0002999999937973
250,900,0.0006,0.0002449490126349
250,1000,0.0011999956156692,0.0003464095492634
250,1100,0.0010999943450129,0.0003316616163283
250,1200,0.0016000039992066,0.0004000006831742
250,1300,0.0019999931697717,0.0004472133742018
250,1400,0.0023000018036486,0.0004795835065434
250,1500,0.0029,0.0005385162639682
250,1600,0.0032999994389477,0.0005744567771113
250,1700,0.0034333182127476,0.0003382955429387
250,1800,0.0039999976380769,0.0006324550707903
250,2000,0.0044999905916028,0.000670820391613
250,2200,0.004799964195556,0.0006928186719419
400,700,0.0003999997365329,0.0002000000076941
400,800,0.0002999995447652,0.0001732052167572
400,1300,0.0018999975231914,0.0004358897758875
400,1400,0.0023999986617674,0.0004898975616066
400,1500,0.0026000049088182,0.0005099031725161
400,1800,0.003499994943669,0.0005916083689406
400,2000,0.0045000070766443,0.000670820085493
400,2200,0.0074000421045698,0.0008602339025129
500,700,0.0001999999999999,0.0001414213339027
500,800,0.0006,0.0002449485722347
500,900,0.0006999971628249,0.000264574872757
500,1000,0.000899993995436,0.0002999991620858
500,1100,0.0013000051395113,0.0003605549225393
500,1200,0.0011999989320252,0.0003464098796544
500,1300,0.0030999842704054,0.0005567755110398
500,1400,0.0028999984276471,0.0005385161335715
500,1500,0.0024999942910001,0.0004999989713393
500,1600,0.0021999983612735,0.0004690401628567
500,1700,0.0025000058654218,0.0005000007492598
500,1800,0.0037000081013215,0.0006082761155685
500,2000,0.0053999914885077,0.0007348468690297
600,700,0.0,0.0
600,800,0.0,0.0
600,900,0.0003999999999999,0.0002000004414598
600,1300,0.0012999989989011,0.0003605543234507
600,1400,0.0015,0.0003872985177306
600,1500,0.0025999915553603,0.0005099002816039
600,1800,0.0037000083726417,0.00060827635794
600,2000,0.0042000214944827,0.0006480751193005
700,700,0.0,0.0
700,800,0.0003999995061242,0.0001999996331538
700,900,0.0008000031194679,0.000282842381081
700,1000,0.0013000008795394,0.0003605553502953
700,1100,0.0012,0.0003464101578333
700,1200,0.0013999999999999,0.0003741657550436
700,1300,0.0021999960006392,0.0004690415699796
700,1400,0.0025000058144938,0.0005000005387689
700,1500,0.0022999891694661,0.0004795816022291
700,1600,0.0024000014172438,0.000489897819539
700,1700,0.0024999958255762,0.0004999996910575
700,1800,0.0038000042802279,0.0006164420460613
700,2000,0.0041000077135014,0.0006403130583629
800,800,0.0001,9.999977380385347e-05
800,900,0.0004,0.0002000001313053
800,1000,0.0006000003153021,0.0002449490812325
800,1100,0.0011999985800259,0.0003464100772614
800,1200,0.0008999986035772,0.0002999996347309
800,1300,0.0011999989831513,0.0003464099409525
800,1400,0.002399998533488,0.0004898979413042
800,1500,0.0020999975024552,0.0004582577964319
800,1600,0.0028000052998632,0.0005291492331534
800,1700,0.0028000049459839,0.0005291504885575
800,1800,0.0038999902803192,0.0006244994551631
800,2000,0.0044,0.0006633258103499
900,900,0.0,0.0
900,1000,0.0001999997988864,0.0001414213115388
900,1100,0.0004999985047721,0.000223606444198
900,1200,0.0012000008731951,0.0003464102035443
900,1300,0.0014000050574327,0.0003741667742918
900,1400,0.0012000018043395,0.0003464105045105
900,1500,0.0025999976973091,0.0005099012676898
900,1600,0.0020999974835247,0.0004582572906244
1000,1000,0.0001999997330302,0.0001414212647777
1000,1100,0.0002,0.0001414211749642
