ew_mass,sq_mass,eff,eff_err
150,700,0.0002000006666578,0.0001414216704856
150,800,0.0001999999999999,0.0001414216617572
150,900,0.0003000004362558,0.0001732050526341
150,1000,0.0005,0.0002236068827825
150,1100,0.0002999993943136,0.0001732048570785
150,1200,0.0008000038557928,0.0002828440252397
150,1300,0.0011999994010813,0.0003464099687728
150,1400,0.0010999981793682,0.0003316622217553
150,1500,0.0018,0.00042426333262
150,1600,0.0017000015069999,0.0004123104182193
150,1700,0.0020999978107472,0.0004582576247693
150,1800,0.0029999978649247,0.0005477223743767
150,2000,0.0025999910067462,0.0005099016440403
150,2200,0.0029999958405489,0.0005477209755165
250,700,0.0001999991509159,0.0001414207695972
250,800,0.0002,0.0001414213808578
250,900,0.0009,0.0003000001631417
250,1000,0.0001999995615669,0.0001414209930178
250,1100,0.0006999978793793,0.0002645738419914
250,1200,0.0006000006665339,0.0002449491407308
250,1300,0.001,0.0003162278400452
250,1400,0.0015000012883237,0.0003872986952043
250,1500,0.0008,0.0002828427143326
250,1600,0.0014000011221009,0.0003741653204064
250,1700,0.0016999967598748,0.000238046724353
250,1800,0.002699995748537,0.0005196147962197
250,2000,0.0015999995295779,0.0004000001680686
250,2200,0.0024999906009893,0.0004999985091441
400,700,0.0,0.0
400,800,0.0001,0.0001000001648695
400,1300,0.0007999995496706,0.0002828423997486
400,1400,0.0011999993308816,0.0003464098878996
400,1500,0.0017000024544091,0.0004123115499984
400,1800,0.0014000008667985,0.0003741657068381
400,2000,0.0022,0.000469041493663
400,2200,0.0035000080970378,0.0005916095568007
500,700,0.0,0.0
500,800,0.0003999999999999,0.0001999997408409
500,900,0.0003999995271374,0.0001999995651354
500,1000,0.000399998498859,0.0001999993474975
500,1100,0.0005999997663857,0.0002449487921561
500,1200,0.0004999991100239,0.0002236068519566
500,1300,0.000199999733396,0.0001414212266079
500,1400,0.0011000015723528,0.0003316623455627
500,1500,0.0014999942910001,0.0003872975378262
500,1600,0.0015,0.0003872971283744
500,1700,0.0014000051615692,0.0003741659315871
500,1800,0.0027000013502149,0.0005196154952577
500,2000,0.0023000009820865,0.0004795831379068
600,700,0.0001999999999999,0.0001414212188183
600,800,0.0003,0.0001732050167265
600,900,0.0001999999999999,0.0001414213939564
600,1300,0.0008000006673978,0.0002828427782368
600,1400,0.0011999990244665,0.0003464102566129
600,1500,0.0013999943702431,0.0003741646152217
600,1800,0.0017999996012979,0.0004242640659392
600,2000,0.0019000007676599,0.0004358896345323
700,700,0.0001,9.999990349364144e-05
700,800,0.0002999995061239,0.0001732047630587
700,900,0.0006,0.0002449491217971
700,1000,0.0008000008795394,0.0002828424269847
700,1100,0.0002999990860154,0.0001732050306872
700,1200,0.0004,0.0001999998496947
700,1300,0.0002999996000651,0.0001732050785405
700,1400,0.001,0.0003162283205871
700,1500,0.0009000008331195,0.0002999988794552
700,1600,0.0006999995275843,0.0002645751712631
700,1700,0.0013999983302326,0.0003741655372926
700,1800,0.0013000007133698,0.0003605551544601
700,2000,0.0013000004537343,0.0003605559932218
800,800,0.0001,9.999977380385347e-05
800,900,0.0003,0.0001732051172026
800,1000,0.0006999998423489,0.0002645750900657
800,1100,0.0001999997633376,0.0001414213218413
800,1200,0.0003999986035772,0.0001999999257587
800,1300,0.0003999999999999,0.0001999996572449
800,1400,0.0007,0.0002645754235493
800,1500,0.0007999997918685,0.0002828427704976
800,1600,0.0007999994111267,0.0002828424908189
800,1700,0.0012000012364959,0.0003464103096905
800,1800,0.0015999982847639,0.0003999992029747
800,2000,0.0025000027078997,0.0005000001758002
900,900,0.0002,0.0001414216012347
900,1000,0.0003000002011135,0.0001732049676335
900,1100,0.0002999997009548,0.0001732048068962
900,1200,0.0003999999999999,0.0002000001831143
900,1300,0.0002000006321792,0.0001414217476626
900,1400,0.0007000009021697,0.0002645753674388
900,1500,0.0006000002558545,0.000244948851429
900,1600,0.0011999985620157,0.0003464096842233
1000,1000,0.0001,9.999975714571336e-05
1000,1100,0.0005,0.0002236068295336
